"reg_code, crn, student_id"
133643,10659,mae854
133644,11445,mae854
133645,12555,mae854
133646,10425,mae854
133647,10492,mae854
133648,12688,jmr78
133649,13674,jmr78
133650,10959,jmr78
133651,15197,jmr78
133652,20369,jmr78
133653,25494,jmr78
133654,26163,jmr78
133655,34236,jmr78
133656,30450,jmr78
133657,30299,jmr78
133658,32238,jmr78
133659,30206,jmr78
133660,41424,jmr78
133661,40014,jmr78
133662,41604,jmr78
133663,41596,jmr78
133664,41988,jmr78
133665,15986,jmr78
133666,11311,jmr78
133667,12331,jmr78
133668,13317,jmr78
133669,15316,jmr78
133670,13771,jsm80
133671,15936,jsm80
133672,20518,jsm80
133673,20548,jsm80
133674,34859,jsm80
133675,34828,jsm80
133676,34440,jsm80
133677,31985,jsm80
133678,31984,jsm80
133679,30104,jsm80
133680,30419,jsm80
133681,42039,jsm80
133682,40679,jsm80
133683,40575,jsm80
133684,41760,jsm80
133685,10191,jsm80
133686,11629,jsm80
133687,11111,jsm80
133688,12418,jsm80
133689,13870,anm43
133690,10204,anm43
133691,12435,anm43
133692,13786,anm43
133693,12651,anm43
133694,22640,anm43
133695,21731,anm43
133696,25972,anm43
133697,30780,anm43
133698,30063,anm43
133699,33861,anm43
133700,33682,anm43
133701,32687,anm43
133702,40216,anm43
133703,42216,anm43
133704,40164,anm43
133705,40239,anm43
133706,40122,anm43
133707,15545,anm43
133708,11557,anm43
133709,10360,gzg796
133710,14897,gzg796
133711,14279,gzg796
133712,14542,gzg796
133713,23032,gzg796
133714,22043,gzg796
133715,20587,gzg796
133716,26037,gzg796
133717,21807,gzg796
133718,21074,gzg796
133719,22503,gzg796
133720,23037,gzg796
133721,30259,gzg796
133722,30131,gzg796
133723,30262,gzg796
133724,32542,gzg796
133725,31915,gzg796
133726,30347,gzg796
133727,40154,gzg796
133728,42025,gzg796
133729,40646,gzg796
133730,42144,gzg796
133731,40705,gzg796
133732,41424,gzg796
133733,15816,gzg796
133734,13079,gzg796
133735,12547,gzg796
133736,10535,gzg796
133737,11110,gzg796
133738,10380,tjr55
133739,13445,tjr55
133740,10353,tjr55
133741,15377,tjr55
133742,25510,tjr55
133743,25489,tjr55
133744,20324,tjr55
133745,25331,tjr55
133746,21300,tjr55
133747,31527,tjr55
133748,32339,tjr55
133749,41871,tjr55
133750,41154,tjr55
133751,42142,tjr55
133752,40394,tjr55
133753,11106,tjr55
133754,10750,tjr55
133755,15321,tjr55
133756,15677,tjr55
133757,10428,tjr55
133758,11117,rks11
133759,13915,rks11
133760,11078,rks11
133761,13960,rks11
133762,10691,rks11
133763,13914,rks11
133764,20023,rks11
133765,20193,rks11
133766,31990,rks11
133767,31037,rks11
133768,34607,rks11
133769,30069,rks11
133770,40101,rks11
133771,40206,rks11
133772,40534,rks11
133773,40015,rks11
133774,10340,rks11
133775,13116,rks11
133776,10346,rks11
133777,10725,rks11
133778,10171,jlk56
133779,11416,jlk56
133780,15555,jlk56
133781,15299,jlk56
133782,15391,jlk56
133783,23253,jlk56
133784,20319,jlk56
133785,21511,jlk56
133786,30205,jlk56
133787,30851,jlk56
133788,41057,jlk56
133789,41046,jlk56
133790,40864,jlk56
133791,41740,jlk56
133792,41273,jlk56
133793,10916,jlk56
133794,13375,jlk56
133795,11875,jlk56
133796,10562,jlk56
133797,12412,jlk56
133798,13758,cjl83
133799,15574,cjl83
133800,12435,cjl83
133801,12688,cjl83
133802,12384,cjl83
133803,15271,cjl83
133804,24193,cjl83
133805,21301,cjl83
133806,22164,cjl83
133807,22775,cjl83
133808,20156,cjl83
133809,20910,cjl83
133810,24981,cjl83
133811,32935,cjl83
133812,30855,cjl83
133813,30825,cjl83
133814,34126,cjl83
133815,40366,cjl83
133816,40215,cjl83
133817,41146,cjl83
133818,40122,cjl83
133819,13016,cjl83
133820,11112,cjl83
133821,15796,cjl83
133822,13700,cnr96
133823,11188,cnr96
133824,11826,cnr96
133825,25348,cnr96
133826,25528,cnr96
133827,32237,cnr96
133828,30190,cnr96
133829,30408,cnr96
133830,33861,cnr96
133831,33194,cnr96
133832,31174,cnr96
133833,42162,cnr96
133834,42121,cnr96
133835,40079,cnr96
133836,41325,cnr96
133837,41869,cnr96
133838,13838,cnr96
133839,15626,cnr96
133840,15372,cnr96
133841,15151,cnr96
133842,11591,jbd59
133843,13413,jbd59
133844,13619,jbd59
133845,10316,jbd59
133846,26334,jbd59
133847,20435,jbd59
133848,22452,jbd59
133849,23012,jbd59
133850,30407,jbd59
133851,31734,jbd59
133852,32893,jbd59
133853,40367,jbd59
133854,41995,jbd59
133855,40026,jbd59
133856,40151,jbd59
133857,40441,jbd59
133858,10699,jbd59
133859,10769,jbd59
133860,12590,jbd59
133861,10333,mbz36
133862,15362,mbz36
133863,10200,mbz36
133864,12355,mbz36
133865,16052,mbz36
133866,13695,mbz36
133867,21705,mbz36
133868,22681,mbz36
133869,20349,mbz36
133870,31378,mbz36
133871,34704,mbz36
133872,31035,mbz36
133873,30786,mbz36
133874,40603,mbz36
133875,40365,mbz36
133876,40367,mbz36
133877,40277,mbz36
133878,11925,mbz36
133879,13827,mbz36
133880,11223,mbz36
133881,13463,mbz36
133882,10265,mbz36
133883,13644,mrs23
133884,10395,mrs23
133885,14892,mrs23
133886,12929,mrs23
133887,15257,mrs23
133888,20702,mrs23
133889,21981,mrs23
133890,21178,mrs23
133891,30216,mrs23
133892,34759,mrs23
133893,33784,mrs23
133894,40359,mrs23
133895,41309,mrs23
133896,40797,mrs23
133897,41134,mrs23
133898,12530,mrs23
133899,10306,mrs23
133900,15124,mrs23
133901,15957,mrs23
133902,11664,sjc76
133903,10431,sjc76
133904,12070,sjc76
133905,10768,sjc76
133906,10235,sjc76
133907,12515,sjc76
133908,20528,sjc76
133909,20721,sjc76
133910,20251,sjc76
133911,30895,sjc76
133912,31000,sjc76
133913,32617,sjc76
133914,33182,sjc76
133915,31184,sjc76
133916,41095,sjc76
133917,41308,sjc76
133918,40475,sjc76
133919,10270,sjc76
133920,10492,sjc76
133921,10724,sjc76
133922,15016,sjc76
133923,15591,krc40
133924,20099,krc40
133925,23562,krc40
133926,25876,krc40
133927,24196,krc40
133928,32359,krc40
133929,32543,krc40
133930,31384,krc40
133931,30538,krc40
133932,34642,krc40
133933,42033,krc40
133934,41594,krc40
133935,40282,krc40
133936,40574,krc40
133937,42154,krc40
133938,10273,wce18
133939,13463,wce18
133940,12526,wce18
133941,11486,wce18
133942,11771,wce18
133943,12160,wce18
133944,25434,wce18
133945,24194,wce18
133946,20099,wce18
133947,22084,wce18
133948,24816,wce18
133949,30202,wce18
133950,30786,wce18
133951,33859,wce18
133952,30622,wce18
133953,31240,wce18
133954,30056,wce18
133955,40565,wce18
133956,10192,wce18
133957,15378,wce18
133958,10608,wce18
133959,11366,wce18
133960,11309,wce18
133961,14939,jel11
133962,11858,jel11
133963,15267,jel11
133964,11265,jel11
133965,24447,jel11
133966,20349,jel11
133967,20578,jel11
133968,20002,jel11
133969,21284,jel11
133970,30675,jel11
133971,32626,jel11
133972,30288,jel11
133973,30289,jel11
133974,30677,jel11
133975,34407,jel11
133976,40563,jel11
133977,40702,jel11
133978,40095,jel11
133979,41523,jel11
133980,40701,jel11
133981,41146,jel11
133982,40898,jel11
133983,40151,jel11
133984,10678,jel11
133985,16391,jel11
133986,10783,jel11
133987,10399,jel11
133988,10478,jel11
133989,15748,jel11
133990,10655,paa783
133991,10481,paa783
133992,16133,paa783
133993,15399,paa783
133994,20732,paa783
133995,30951,paa783
133996,30824,paa783
133997,30428,paa783
133998,41585,paa783
133999,40670,paa783
134000,40217,paa783
134001,40673,paa783
134002,11525,paa783
134003,12499,paa783
134004,11875,paa783
134005,10586,paa783
134006,12547,mss11
134007,13533,mss11
134008,11473,mss11
134009,22138,mss11
134010,24810,mss11
134011,20714,mss11
134012,30474,mss11
134013,31698,mss11
134014,34403,mss11
134015,30202,mss11
134016,40189,mss11
134017,40331,mss11
134018,41271,mss11
134019,13421,mss11
134020,15816,mss11
134021,13983,mss11
134022,11017,mss11
134023,10974,sdr44
134024,11998,sdr44
134025,12047,sdr44
134026,11335,sdr44
134027,10761,sdr44
134028,10741,sdr44
134029,20085,sdr44
134030,23144,sdr44
134031,21409,sdr44
134032,30782,sdr44
134033,30127,sdr44
134034,32545,sdr44
134035,30829,sdr44
134036,31396,sdr44
134037,41240,sdr44
134038,40247,sdr44
134039,42078,sdr44
134040,40317,sdr44
134041,13014,sdr44
134042,12489,sdr44
134043,11161,sdr44
134044,15657,gkf30
134045,15394,gkf30
134046,10023,gkf30
134047,11113,gkf30
134048,13494,gkf30
134049,15896,gkf30
134050,21456,gkf30
134051,23151,gkf30
134052,21114,gkf30
134053,31178,gkf30
134054,34629,gkf30
134055,32611,gkf30
134056,30600,gkf30
134057,42144,gkf30
134058,40172,gkf30
134059,15937,gkf30
134060,11093,gkf30
134061,12410,gkf30
134062,12044,gkf30
134063,11353,gkf30
134064,10874,wdg13
134065,11109,wdg13
134066,13355,wdg13
134067,11351,wdg13
134068,11596,wdg13
134069,23030,wdg13
134070,20938,wdg13
134071,21454,wdg13
134072,21802,wdg13
134073,20521,wdg13
134074,33688,wdg13
134075,33485,wdg13
134076,30547,wdg13
134077,30994,wdg13
134078,40237,wdg13
134079,41244,wdg13
134080,41154,wdg13
134081,15312,wdg13
134082,11116,wdg13
134083,10155,wdg13
134084,10985,gmg97
134085,14933,gmg97
134086,12043,gmg97
134087,25378,gmg97
134088,21911,gmg97
134089,25352,gmg97
134090,25083,gmg97
134091,31527,gmg97
134092,32539,gmg97
134093,31281,gmg97
134094,30724,gmg97
134095,40800,gmg97
134096,40667,gmg97
134097,41395,gmg97
134098,41393,gmg97
134099,40665,gmg97
134100,12841,gmg97
134101,16123,gmg97
134102,11527,msk58
134103,10500,msk58
134104,15061,msk58
134105,21284,msk58
134106,22320,msk58
134107,22583,msk58
134108,22608,msk58
134109,32458,msk58
134110,30207,msk58
134111,31354,msk58
134112,32930,msk58
134113,40702,msk58
134114,41324,msk58
134115,40231,msk58
134116,41269,msk58
134117,11567,msk58
134118,10995,msk58
134119,14991,lph57
134120,10525,lph57
134121,12000,lph57
134122,24167,lph57
134123,21081,lph57
134124,31574,lph57
134125,31868,lph57
134126,33861,lph57
134127,30484,lph57
134128,40611,lph57
134129,41269,lph57
134130,42104,lph57
134131,41594,lph57
134132,41799,lph57
134133,12050,lph57
134134,10053,pgr27
134135,11143,pgr27
134136,10480,pgr27
134137,15554,pgr27
134138,24379,pgr27
134139,21802,pgr27
134140,25799,pgr27
134141,24510,pgr27
134142,21531,pgr27
134143,25736,pgr27
134144,32242,pgr27
134145,31012,pgr27
134146,30448,pgr27
134147,31130,pgr27
134148,41437,pgr27
134149,41673,pgr27
134150,42158,pgr27
134151,41976,pgr27
134152,13337,pgr27
134153,12958,pgr27
134154,12012,jsp674
134155,11658,jsp674
134156,12412,jsp674
134157,12555,jsp674
134158,24379,jsp674
134159,20500,jsp674
134160,21555,jsp674
134161,34685,jsp674
134162,30246,jsp674
134163,30242,jsp674
134164,30603,jsp674
134165,40326,jsp674
134166,40130,jsp674
134167,40329,jsp674
134168,41313,jsp674
134169,41206,jsp674
134170,11846,jsp674
134171,11122,jsp674
134172,10235,dmk948
134173,15669,dmk948
134174,10105,dmk948
134175,15258,dmk948
134176,10283,dmk948
134177,22539,dmk948
134178,20304,dmk948
134179,21573,dmk948
134180,20570,dmk948
134181,31195,dmk948
134182,31480,dmk948
134183,30107,dmk948
134184,32217,dmk948
134185,40295,dmk948
134186,40234,dmk948
134187,40428,dmk948
134188,41801,dmk948
134189,15016,dmk948
134190,11457,dmk948
134191,10251,dmk948
134192,12124,dmk948
134193,13881,tja401
134194,10207,tja401
134195,16100,tja401
134196,16129,tja401
134197,15897,tja401
134198,25684,tja401
134199,31672,tja401
134200,30389,tja401
134201,34603,tja401
134202,32350,tja401
134203,34756,tja401
134204,40723,tja401
134205,40368,tja401
134206,41777,tja401
134207,40214,tja401
134208,41438,tja401
134209,11097,tja401
134210,13390,tja401
134211,13380,tja401
134212,10480,tja401
134213,15938,tja401
134214,11843,tja401
134215,10479,djb50
134216,10701,djb50
134217,12729,djb50
134218,24275,djb50
134219,26295,djb50
134220,20546,djb50
134221,22344,djb50
134222,32606,djb50
134223,31833,djb50
134224,31074,djb50
134225,30365,djb50
134226,30109,djb50
134227,30407,djb50
134228,40360,djb50
134229,41779,djb50
134230,40318,djb50
134231,41744,djb50
134232,41308,djb50
134233,15631,djb50
134234,11830,djb50
134235,11255,djb50
134236,10429,djb50
134237,10234,lbb11
134238,10955,lbb11
134239,10515,lbb11
134240,11882,lbb11
134241,21774,lbb11
134242,22139,lbb11
134243,22933,lbb11
134244,20516,lbb11
134245,30116,lbb11
134246,34693,lbb11
134247,31313,lbb11
134248,40771,lbb11
134249,40191,lbb11
134250,40869,lbb11
134251,40683,lbb11
134252,42171,lbb11
134253,12509,lbb11
134254,13698,mbc62
134255,10196,mbc62
134256,13442,mbc62
134257,12559,mbc62
134258,12860,mbc62
134259,21565,mbc62
134260,22735,mbc62
134261,21489,mbc62
134262,21211,mbc62
134263,22529,mbc62
134264,30229,mbc62
134265,30283,mbc62
134266,30547,mbc62
134267,32187,mbc62
134268,40077,mbc62
134269,41348,mbc62
134270,40702,mbc62
134271,42155,mbc62
134272,40701,mbc62
134273,13357,mbc62
134274,12905,mbc62
134275,12312,mbc62
134276,15365,bdw81
134277,14890,bdw81
134278,25377,bdw81
134279,22366,bdw81
134280,21565,bdw81
134281,20761,bdw81
134282,21419,bdw81
134283,32621,bdw81
134284,30803,bdw81
134285,31523,bdw81
134286,31270,bdw81
134287,40527,bdw81
134288,40900,bdw81
134289,40672,bdw81
134290,12360,bdw81
134291,15514,bdw81
134292,11862,bdw81
134293,10610,bdw81
134294,12670,ejw99
134295,11930,ejw99
134296,11076,ejw99
134297,24298,ejw99
134298,24190,ejw99
134299,34706,ejw99
134300,31130,ejw99
134301,31208,ejw99
134302,40770,ejw99
134303,41164,ejw99
134304,40876,ejw99
134305,40052,ejw99
134306,40060,ejw99
134307,11592,ejw99
134308,10351,ejw99
134309,16767,ejw99
134310,12918,leb10
134311,10437,leb10
134312,11063,leb10
134313,11338,leb10
134314,21196,leb10
134315,23144,leb10
134316,22619,leb10
134317,21073,leb10
134318,31240,leb10
134319,30243,leb10
134320,30449,leb10
134321,33664,leb10
134322,41869,leb10
134323,40184,leb10
134324,41434,leb10
134325,40014,leb10
134326,10084,leb10
134327,11765,leb10
134328,10225,leb10
134329,15781,leb10
134330,10045,leb10
134331,14020,dsh64
134332,10469,dsh64
134333,12530,dsh64
134334,15170,dsh64
134335,24204,dsh64
134336,21045,dsh64
134337,23039,dsh64
134338,23583,dsh64
134339,30493,dsh64
134340,31683,dsh64
134341,31021,dsh64
134342,32183,dsh64
134343,30726,dsh64
134344,40534,dsh64
134345,40724,dsh64
134346,41978,dsh64
134347,11921,dsh64
134348,10341,dsh64
134349,15262,dsh64
134350,10573,dsh64
134351,13217,ask12
134352,15412,ask12
134353,10031,ask12
134354,20721,ask12
134355,25428,ask12
134356,25433,ask12
134357,34666,ask12
134358,31348,ask12
134359,30239,ask12
134360,30683,ask12
134361,40006,ask12
134362,40215,ask12
134363,40199,ask12
134364,40492,ask12
134365,41348,ask12
134366,10306,ask12
134367,15194,ask12
134368,10138,ask12
134369,11747,rpb45
134370,16294,rpb45
134371,11377,rpb45
134372,10386,rpb45
134373,13630,rpb45
134374,14848,rpb45
134375,21043,rpb45
134376,21447,rpb45
134377,23415,rpb45
134378,20397,rpb45
134379,30676,rpb45
134380,30406,rpb45
134381,30823,rpb45
134382,40404,rpb45
134383,41043,rpb45
134384,41420,rpb45
134385,40898,rpb45
134386,15728,rpb45
134387,15534,rpb45
134388,10165,rpb45
134389,12168,kdc81
134390,10457,kdc81
134391,15591,kdc81
134392,10251,kdc81
134393,10484,kdc81
134394,22019,kdc81
134395,25118,kdc81
134396,21156,kdc81
134397,23593,kdc81
134398,23942,kdc81
134399,33861,kdc81
134400,30232,kdc81
134401,34543,kdc81
134402,34690,kdc81
134403,41973,kdc81
134404,40298,kdc81
134405,41317,kdc81
134406,40868,kdc81
134407,41043,kdc81
134408,10952,kdc81
134409,12489,kdc81
134410,16561,kdc81
134411,11162,kdc81
134412,12413,kdc81
134413,10970,jlr34
134414,12051,jlr34
134415,14837,jlr34
134416,11109,jlr34
134417,14891,jlr34
134418,12689,jlr34
134419,10434,jlr34
134420,20875,jlr34
134421,22381,jlr34
134422,20433,jlr34
134423,25860,jlr34
134424,23942,jlr34
134425,32354,jlr34
134426,30116,jlr34
134427,32650,jlr34
134428,32803,jlr34
134429,32296,jlr34
134430,41200,jlr34
134431,40208,jlr34
134432,40128,jlr34
134433,40358,jlr34
134434,42100,jlr34
134435,11311,jlr34
134436,16068,jlr34
134437,11530,rew82
134438,10833,rew82
134439,21628,rew82
134440,20732,rew82
134441,21506,rew82
134442,20303,rew82
134443,21505,rew82
134444,30530,rew82
134445,33682,rew82
134446,32998,rew82
134447,32784,rew82
134448,31915,rew82
134449,42154,rew82
134450,40901,rew82
134451,41096,rew82
134452,40259,rew82
134453,12879,rew82
134454,15051,rew82
134455,11539,rew82
134456,15331,rew82
134457,13206,rrd91
134458,10523,rrd91
134459,10875,rrd91
134460,15415,rrd91
134461,10559,rrd91
134462,20133,rrd91
134463,20556,rrd91
134464,24931,rrd91
134465,33861,rrd91
134466,31128,rrd91
134467,30538,rrd91
134468,34627,rrd91
134469,30632,rrd91
134470,40133,rrd91
134471,40342,rrd91
134472,41762,rrd91
134473,40724,rrd91
134474,11646,rrd91
134475,13465,rrd91
134476,12295,rrd91
134477,15582,trm90
134478,10361,trm90
134479,15134,trm90
134480,12008,trm90
134481,15199,trm90
134482,14990,trm90
134483,21434,trm90
134484,22352,trm90
134485,21272,trm90
134486,20527,trm90
134487,20795,trm90
134488,34181,trm90
134489,30378,trm90
134490,33212,trm90
134491,32944,trm90
134492,34645,trm90
134493,31836,trm90
134494,42205,trm90
134495,40008,trm90
134496,40012,trm90
134497,41978,trm90
134498,40341,trm90
134499,13095,trm90
134500,16756,trm90
134501,15315,trm90
134502,11343,trm90
134503,12469,ylr88
134504,10459,ylr88
134505,14847,ylr88
134506,20121,ylr88
134507,20527,ylr88
134508,25086,ylr88
134509,20257,ylr88
134510,30392,ylr88
134511,34834,ylr88
134512,32265,ylr88
134513,32618,ylr88
134514,30631,ylr88
134515,41057,ylr88
134516,41670,ylr88
134517,40044,ylr88
134518,40684,ylr88
134519,13782,ylr88
134520,10723,ylr88
134521,13468,ylr88
134522,12595,ylr88
134523,13320,ylr88
134524,14849,dkr74
134525,13689,dkr74
134526,21194,dkr74
134527,21067,dkr74
134528,22765,dkr74
134529,21197,dkr74
134530,23252,dkr74
134531,30348,dkr74
134532,31564,dkr74
134533,30257,dkr74
134534,30862,dkr74
134535,34234,dkr74
134536,30488,dkr74
134537,40185,dkr74
134538,41731,dkr74
134539,40053,dkr74
134540,42152,dkr74
134541,15027,dkr74
134542,13111,dkr74
134543,15729,dkr74
134544,11266,dkr74
134545,10989,cse58
134546,15365,cse58
134547,13458,cse58
134548,20446,cse58
134549,22356,cse58
134550,22032,cse58
134551,25351,cse58
134552,20917,cse58
134553,32936,cse58
134554,34617,cse58
134555,30652,cse58
134556,41210,cse58
134557,42102,cse58
134558,41056,cse58
134559,40325,cse58
134560,40313,cse58
134561,12294,cse58
134562,11520,cse58
134563,10191,cse58
134564,15064,cse58
134565,11159,cse58
134566,15572,cpm56
134567,12892,cpm56
134568,15269,cpm56
134569,21564,cpm56
134570,22923,cpm56
134571,24204,cpm56
134572,21285,cpm56
134573,30526,cpm56
134574,40151,cpm56
134575,40331,cpm56
134576,40471,cpm56
134577,42158,cpm56
134578,40311,cpm56
134579,12328,cpm56
134580,12191,cpm56
134581,10388,cpm56
134582,15683,cpm56
134583,13019,cpm56
134584,10875,mcb47
134585,11034,mcb47
134586,10383,mcb47
134587,12410,mcb47
134588,20426,mcb47
134589,25545,mcb47
134590,21555,mcb47
134591,20612,mcb47
134592,30828,mcb47
134593,31227,mcb47
134594,31269,mcb47
134595,42153,mcb47
134596,40052,mcb47
134597,40209,mcb47
134598,40367,mcb47
134599,12946,mcb47
134600,11921,mcb47
134601,10246,mcb47
134602,12140,rsm17
134603,11995,rsm17
134604,13777,rsm17
134605,11469,rsm17
134606,10645,rsm17
134607,13249,rsm17
134608,21883,rsm17
134609,21462,rsm17
134610,20379,rsm17
134611,23788,rsm17
134612,32185,rsm17
134613,30447,rsm17
134614,31985,rsm17
134615,40008,rsm17
134616,41976,rsm17
134617,15792,rsm17
134618,10881,rsm17
134619,14060,rsm17
134620,12640,rlw67
134621,12019,rlw67
134622,12645,rlw67
134623,10178,rlw67
134624,21196,rlw67
134625,20642,rlw67
134626,32986,rlw67
134627,34691,rlw67
134628,33029,rlw67
134629,40808,rlw67
134630,41678,rlw67
134631,40123,rlw67
134632,40190,rlw67
134633,40111,rlw67
134634,14435,rlw67
134635,15690,rlw67
134636,13363,rlw67
134637,12781,rlw67
134638,11778,drh189
134639,10124,drh189
134640,10554,drh189
134641,20610,drh189
134642,20276,drh189
134643,20254,drh189
134644,24194,drh189
134645,30327,drh189
134646,30655,drh189
134647,32304,drh189
134648,31201,drh189
134649,31980,drh189
134650,40661,drh189
134651,40276,drh189
134652,40861,drh189
134653,40529,drh189
134654,10995,drh189
134655,12298,drh189
134656,10343,drh189
134657,12598,drh189
134658,11509,drh189
134659,11926,drh189
134660,12677,tjr30
134661,10018,tjr30
134662,15112,tjr30
134663,12706,tjr30
134664,12666,tjr30
134665,21878,tjr30
134666,20500,tjr30
134667,24312,tjr30
134668,33948,tjr30
134669,30586,tjr30
134670,33672,tjr30
134671,32606,tjr30
134672,41686,tjr30
134673,40153,tjr30
134674,41147,tjr30
134675,42166,tjr30
134676,42168,tjr30
134677,40588,tjr30
134678,11547,tjr30
134679,15247,tjr30
134680,10426,tjr30
134681,11167,tjr30
134682,11116,tjr30
134683,10268,tjr30
134684,16089,tjr30
134685,13716,rmp23
134686,10988,rmp23
134687,10324,rmp23
134688,15519,rmp23
134689,20545,rmp23
134690,20822,rmp23
134691,30820,rmp23
134692,31850,rmp23
134693,33811,rmp23
134694,34456,rmp23
134695,40552,rmp23
134696,40008,rmp23
134697,41584,rmp23
134698,41164,rmp23
134699,15687,rmp23
134700,11170,rmp23
134701,10319,rmp23
134702,11351,trs73
134703,10838,trs73
134704,12275,trs73
134705,12410,trs73
134706,20455,trs73
134707,21082,trs73
134708,33155,trs73
134709,32427,trs73
134710,32265,trs73
134711,30121,trs73
134712,40011,trs73
134713,41594,trs73
134714,40298,trs73
134715,41046,trs73
134716,40597,trs73
134717,15009,trs73
134718,15631,trs73
134719,15367,trs73
134720,11025,trs73
134721,15804,trs73
134722,10525,ajr14
134723,13469,ajr14
134724,13654,ajr14
134725,10768,ajr14
134726,26058,ajr14
134727,22933,ajr14
134728,21491,ajr14
134729,21812,ajr14
134730,31242,ajr14
134731,32239,ajr14
134732,31698,ajr14
134733,31677,ajr14
134734,30130,ajr14
134735,31107,ajr14
134736,40671,ajr14
134737,41762,ajr14
134738,11622,ajr14
134739,15407,ajr14
134740,12163,ajr14
134741,12180,ajr14
134742,12078,rjs25
134743,12259,rjs25
134744,10055,rjs25
134745,21845,rjs25
134746,24510,rjs25
134747,22138,rjs25
134748,30014,rjs25
134749,31673,rjs25
134750,30191,rjs25
134751,30260,rjs25
134752,32884,rjs25
134753,40276,rjs25
134754,42216,rjs25
134755,11822,rjs25
134756,10415,rjs25
134757,10441,rjs25
134758,10247,rjs25
134759,15377,rjs25
134760,14284,sjf564
134761,14949,sjf564
134762,11376,sjf564
134763,10399,sjf564
134764,10550,sjf564
134765,20488,sjf564
134766,23136,sjf564
134767,23928,sjf564
134768,32238,sjf564
134769,34807,sjf564
134770,33658,sjf564
134771,30202,sjf564
134772,42166,sjf564
134773,40012,sjf564
134774,40205,sjf564
134775,40182,sjf564
134776,10564,sjf564
134777,10125,sjf564
134778,12061,sjf564
134779,13379,sjf564
134780,11023,mbr98
134781,12678,mbr98
134782,11928,mbr98
134783,10383,mbr98
134784,11751,mbr98
134785,10830,mbr98
134786,15519,mbr98
134787,21088,mbr98
134788,25550,mbr98
134789,25543,mbr98
134790,20085,mbr98
134791,25402,mbr98
134792,30439,mbr98
134793,30443,mbr98
134794,34542,mbr98
134795,41204,mbr98
134796,41797,mbr98
134797,41210,mbr98
134798,41564,mbr98
134799,40407,mbr98
134800,42160,mbr98
134801,13016,mbr98
134802,15533,mbr98
134803,11880,mbr98
134804,12041,mbr98
134805,15951,mbr98
134806,10884,aap31
134807,10230,aap31
134808,15143,aap31
134809,13210,aap31
134810,12526,aap31
134811,20497,aap31
134812,20444,aap31
134813,20256,aap31
134814,20007,aap31
134815,20846,aap31
134816,20733,aap31
134817,30727,aap31
134818,32227,aap31
134819,30140,aap31
134820,30428,aap31
134821,33667,aap31
134822,40188,aap31
134823,40009,aap31
134824,40097,aap31
134825,40723,aap31
134826,41438,aap31
134827,15365,aap31
134828,10608,aap31
134829,16453,aap31
134830,13433,aap31
134831,11881,aap31
134832,15938,aap31
134833,12270,jjs84
134834,10469,jjs84
134835,12735,jjs84
134836,14357,jjs84
134837,11837,jjs84
134838,25522,jjs84
134839,23942,jjs84
134840,20597,jjs84
134841,25549,jjs84
134842,30674,jjs84
134843,30357,jjs84
134844,32936,jjs84
134845,32985,jjs84
134846,42031,jjs84
134847,40366,jjs84
134848,41742,jjs84
134849,12059,jjs84
134850,15045,jjs84
134851,11695,jjs84
134852,10843,jjs84
134853,15053,jjs84
134854,10075,lhb63
134855,11837,lhb63
134856,14528,lhb63
134857,22923,lhb63
134858,26243,lhb63
134859,23002,lhb63
134860,30371,lhb63
134861,34607,lhb63
134862,31395,lhb63
134863,31835,lhb63
134864,31088,lhb63
134865,40148,lhb63
134866,40356,lhb63
134867,41164,lhb63
134868,41596,lhb63
134869,41613,lhb63
134870,12499,lhb63
134871,10356,lhb63
134872,11122,lhb63
134873,11477,lhb63
134874,10967,jad80
134875,13976,jad80
134876,13999,jad80
134877,12845,jad80
134878,14893,jad80
134879,23252,jad80
134880,25516,jad80
134881,25126,jad80
134882,31391,jad80
134883,30400,jad80
134884,30794,jad80
134885,41154,jad80
134886,41199,jad80
134887,41058,jad80
134888,41750,jad80
134889,11257,jad80
134890,11087,jad80
134891,11694,jad80
134892,11585,jad80
134893,11140,rjg83
134894,15371,rjg83
134895,13241,rjg83
134896,11012,rjg83
134897,20076,rjg83
134898,22377,rjg83
134899,22885,rjg83
134900,30712,rjg83
134901,30261,rjg83
134902,30052,rjg83
134903,40683,rjg83
134904,41020,rjg83
134905,40744,rjg83
134906,11349,rjg83
134907,11027,rjg83
134908,12000,rjg83
134909,10683,rjg83
134910,16453,rjg83
134911,15202,tps70
134912,12301,tps70
134913,22321,tps70
134914,21847,tps70
134915,20443,tps70
134916,31531,tps70
134917,30669,tps70
134918,32470,tps70
134919,30249,tps70
134920,40588,tps70
134921,42154,tps70
134922,40095,tps70
134923,40186,tps70
134924,40585,tps70
134925,10656,tps70
134926,12354,tps70
134927,12127,tps70
134928,14066,tps70
134929,10548,tps70
134930,14902,tcg71
134931,12693,tcg71
134932,10176,tcg71
134933,12380,tcg71
134934,11351,tcg71
134935,21013,tcg71
134936,22931,tcg71
134937,33945,tcg71
134938,30928,tcg71
134939,31555,tcg71
134940,30073,tcg71
134941,41978,tcg71
134942,41148,tcg71
134943,40294,tcg71
134944,42209,tcg71
134945,13468,tcg71
134946,11186,tcg71
134947,16749,tcg71
134948,13069,tcg71
134949,15368,srs36
134950,12665,srs36
134951,14889,srs36
134952,12354,srs36
134953,24312,srs36
